street,suburb,state,vendor,lat,lon,days_on_site,amenities,bathrooms,cellars,num_floors,monthly_fee_mxn,parking_lots,beds,department_type,m2,final_price,price_square_meter
Roma Sur 0," Roma Sur, Cuauhtémoc", Distrito Federal,Pireal Estate,19.405299,-99.1649891,270,0,2,0,3,0.00,2,2,apt,100.00,11720000.00,117200.00
Zacatecas," Roma Norte, Cuauhtémoc", Distrito Federal,Urp Propiedades,19.4167969,-99.1555784,300,4,2,0,0,0.00,1,2,apt,95.00,4066000.00,42800.00
Roma Norte, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4134711,-99.1552223,300,4,2,0,0,0.00,1,2,apt,43.00,2870000.00,66744.19
Roma Norte, Cuauhtémoc, Distrito Federal,Qia Inmobiliaria,19.436631,-99.15081,330,8,4,0,0,0.00,2,3,apt,193.00,14382000.00,74518.13
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.424552,-99.1583315,90,0,2,0,0,0.00,1,2,apt,70.00,839652.00,11995.03
Medellin340," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4044416,-99.1626881,300,0,2,0,0,0.00,1,2,apt,150.00,920000.00,6133.33
Monterrey," Roma Norte, Cuauhtémoc", Distrito Federal,Bernadette Carral K ,19.412346,-99.1627985,120,2,1,0,0,0.00,1,1,apt,72.00,5200000.00,72222.22
Av. Insurgentes Sur," Roma Norte, Cuauhtémoc", Distrito Federal,Zona Ryg,19.4218675,-99.1636483,365,3,1,0,0,0.00,1,1,apt,38.00,3135000.00,82500.00
Roma Sur, Cuauhtémoc, Distrito Federal,Luxuryhabitatmx,19.4110273,-99.160073,90,6,2,0,0,0.00,1,3,apt,122.00,7040000.00,57704.92
Frontera 137," Roma Norte, Cuauhtémoc", Distrito Federal,Century21 Movisa,19.418011,-99.1557064,270,0,2,0,0,0.00,1,2,apt,103.00,6732700.00,65366.02
Roma Norte, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4195256,-99.162549,300,4,2,0,0,0.00,1,2,apt,152.00,6835000.00,44967.11
Aguascalientes," Roma Sur, Cuauhtémoc", Distrito Federal,Gruposdiazyasociados,19.4084453,-99.1664688,210,0,2,0,2,0.00,1,2,apt,145.00,8558032.00,59020.91
Av. Insurgentes Sur," Roma Norte, Cuauhtémoc", Distrito Federal,Zona Ryg,19.4218675,-99.1636483,365,3,1,0,0,0.00,1,1,apt,49.00,4102500.00,83724.49
Roma Sur 0," Roma Sur, Cuauhtémoc", Distrito Federal,Pireal Estate,19.405299,-99.1649891,270,0,3,0,3,0.00,2,3,apt,92.00,11148000.00,121173.91
Tlacotalpan," Roma Sur, Cuauhtémoc", Distrito Federal,Zona Ryg,19.4022256,-99.165227,33,5,2,0,0,0.00,1,2,apt,143.00,11317200.00,79141.26
Bajío," Roma Sur, Cuauhtémoc", Distrito Federal,Tucasahoy ,19.404209,-99.1610301,240,5,2,0,0,0.00,2,3,apt,111.00,6744923.00,60765.07
Tabasco," Roma Norte, Cuauhtémoc", Distrito Federal,Cravioto Inmobiliaria,19.4188488,-99.1613324,240,0,2,0,0,0.00,1,2,apt,153.00,12660000.00,82745.10
Alejandria," Roma, Monterrey",Nuevo Leon,Century21 Kamys,25.6684802,-100.2051607,120,0,2,0,0,0.00,1,2,apt,40.00,2170000.00,54250.00
Guanajuato," Roma Norte, Cuauhtémoc", Distrito Federal,Coldwell Banker Vive,19.4160311,-99.1632189,180,0,3,0,0,0.00,2,3,apt,150.00,11200000.00,74666.67
Roma Norte, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4154711,-99.1532223,300,4,2,0,0,0.00,1,2,apt,63.00,3820000.00,60634.92
Insurgentes," Roma Norte, Cuauhtémoc", Distrito Federal,Aire Y Acero Inmobiliaria,19.4217349,-99.1637208,39,0,1,1,12,0.00,1,1,apt,38.00,3155000.00,83026.32
Puebla," Roma Norte, Cuauhtémoc", Distrito Federal,Licmarthasbarandalicmar,19.4206466,-99.170547,150,6,2,0,0,0.00,2,2,apt,108.00,9010885.00,83434.12
Roma Norte, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4134711,-99.1552223,300,4,2,0,0,0.00,1,2,apt,43.00,3180000.00,73953.49
Querétaro," Roma Sur, Cuauhtémoc", Distrito Federal,Cattoribr,19.4146914,-99.1606225,330,5,2,0,0,0.00,2,3,apt,109.00,7932730.00,72777.34
Tonalá," Roma Norte, Cuauhtémoc", Distrito Federal,Zona Ryg,19.4130341,-99.1614773,365,5,2,0,0,0.00,2,2,apt,100.00,11720767.00,117207.67
Departamentos En Pre Venta Roma Monterrey Nl," Roma, Monterrey",Nuevo Leon,Mundo Raiz,25.6542625,-100.2978762,26,1,1,0,0,0.00,1,1,apt,57.00,3500000.00,61403.51
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,3,0,0,0.00,1,3,apt,117.00,6388236.00,54600.31
Zacatecas," Roma Norte, Cuauhtémoc", Distrito Federal,Coldwellbankercity,19.4181531,-99.1652014,120,0,2,0,0,0.00,2,3,apt,140.00,10500000.00,75000.00
Querétaro," Roma Sur, Cuauhtémoc", Distrito Federal,Cattoribr,19.4146914,-99.1606225,330,5,2,0,0,0.00,2,3,apt,114.00,8165300.00,71625.44
Querétaro," Roma Sur, Cuauhtémoc", Distrito Federal,Cattoribr,19.4146914,-99.1606225,330,5,2,0,0,0.00,2,3,apt,191.00,13471140.00,70529.53
Huatabampo," Roma Sur, Cuauhtémoc", Distrito Federal,Remax Servicios Inmobiliarios,19.4073996,-99.1571281,330,0,2,1,3,0.00,2,3,apt,127.00,6958000.00,54787.40
Roma, Monterrey,Nuevo Leon,Alur Bienes Raíces,25.6542625,-100.2978762,365,5,2,0,0,0.00,1,3,apt,112.00,4745388.00,42369.54
Roma Norte 0," Roma Norte, Cuauhtémoc", Distrito Federal,Pireal Estate,19.4195256,-99.162549,365,0,3,0,0,0.00,2,3,apt,195.00,13500000.00,69230.77
SN,Cuauhtemoc, Distrito Federal,Rematadascom,19.4116332,-99.1610265,60,0,2,0,0,0.00,1,2,apt,100.00,1759000.00,17590.00
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,1,0,0,0.00,1,1,apt,41.00,3269750.00,79750.00
Coauhuila," Roma Norte, Cuauhtémoc", Distrito Federal,Luxuryhabitatmx,19.4124711,-99.1562223,90,4,2,0,0,0.00,1,2,apt,132.00,6853000.00,51916.67
Roma Sur," Roma, Monterrey",Nuevo Leon,Coldwellbanker Marimar,25.6461662,-100.2985775,90,0,1,0,0,0.00,1,2,apt,95.00,5300000.00,55789.47
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4356338,-99.1495107,90,0,1,0,0,0.00,2,3,apt,85.00,1605400.00,18887.06
Diagonal," Roma Sur, Monterrey",Nuevo Leon,Coldwellbanker Marimar,25.6568618,-100.2951617,120,0,1,0,0,0.00,1,1,apt,57.00,3500000.00,61403.51
Roma Norte, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4104711,-99.1582223,300,4,2,0,0,0.00,1,2,apt,65.00,3940000.00,60615.38
Roma Norte, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4144711,-99.1542223,300,4,2,0,0,0.00,1,2,apt,76.00,4600000.00,60526.32
Roma Norte, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4134711,-99.1552223,300,4,2,0,0,0.00,1,2,apt,132.00,6230000.00,47196.97
Venta De Departamento En Colonia Roma," Roma Sur, Cuauhtémoc", Distrito Federal,Skgasesoresinmobiliarios,19.405973,-99.1663847,365,0,2,0,0,0.00,1,2,apt,96.00,4720000.00,49166.67
Tonalá," Roma Norte, Cuauhtémoc", Distrito Federal,Zona Ryg,19.4130341,-99.1614773,365,5,2,0,0,0.00,2,2,apt,193.00,14148523.00,73308.41
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4187185,-99.1548729,9,0,2,0,0,0.00,1,2,apt,80.00,839652.00,10495.65
Colima," Roma Norte, Cuauhtémoc", Distrito Federal,Sara Goldhaber,19.4189983,-99.1640265,60,4,2,0,0,0.00,2,2,apt,111.00,7250000.00,65315.32
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,1,0,0,0.00,1,1,apt,54.00,4535000.00,83981.48
Tonalá," Roma Norte, Cuauhtémoc", Distrito Federal,Zona Ryg,19.4130341,-99.1614773,365,5,2,0,0,0.00,2,2,apt,112.00,13333717.00,119051.04
Roma Norte, Cuauhtémoc, Distrito Federal,Rent A House Cdmx,19.4195256,-99.162549,12,0,1,0,0,0.00,1,1,apt,43.00,3370000.00,78372.09
Guanajuato," Roma Norte, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4159657,-99.163205,35,7,3,0,0,0.00,2,3,apt,184.00,11200000.00,60869.57
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,3,0,0,0.00,1,3,apt,118.00,6641481.00,56283.74
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,1,0,0,0.00,1,1,apt,69.00,5692500.00,82500.00
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,2,0,0,0.00,1,2,apt,62.00,4279000.00,69016.13
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,2,0,0,0.00,1,2,apt,66.00,6853000.00,103833.33
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,2,0,0,0.00,1,2,apt,76.00,5060000.00,66578.95
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,2,0,0,0.00,1,2,apt,63.00,4202000.00,66698.41
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,1,0,0,0.00,1,1,apt,43.00,3429250.00,79750.00
Guanajuato," Roma Norte, Cuauhtémoc", Distrito Federal,Coldwell Banker Vive,19.4163583,-99.1633543,180,0,3,0,0,0.00,2,3,apt,153.00,10100000.00,66013.07
Roma Sur, Cuauhtémoc, Distrito Federal,Rent A House Cdmx,19.405299,-99.1649891,12,0,2,0,0,0.00,2,3,apt,157.00,9880000.00,62929.94
Roma Sur, Cuauhtémoc, Distrito Federal,Rent A House Cdmx,19.405299,-99.1649891,12,0,2,0,0,0.00,2,3,apt,111.00,6426000.00,57891.89
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,1,0,0,0.00,1,1,apt,38.00,4122500.00,108486.84
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,2,0,0,0.00,1,2,apt,63.00,4246000.00,67396.83
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,3,0,0,0.00,1,3,apt,117.00,6594096.00,56359.79
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,4,0,0,0.00,1,3,apt,117.00,8856256.00,75694.50
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,1,0,0,0.00,1,2,apt,59.00,4290000.00,72711.86
Bajío," Roma Sur, Cuauhtémoc", Distrito Federal,Tucasahoy ,19.404209,-99.1610301,300,5,2,0,0,0.00,2,3,apt,222.00,10429375.00,46979.17
Chiapas," Roma Norte, Cuauhtémoc", Distrito Federal,Urp Propiedades,19.4120407,-99.1634431,270,7,3,0,0,0.00,1,3,apt,154.00,14000000.00,90909.09
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4185174,-99.1613449,90,0,2,0,0,0.00,1,3,apt,137.00,3300000.00,24087.59
Coahuila159," Roma Norte, Cuauhtémoc", Distrito Federal,Grupo Raiz Inmobiliario,19.411271,-99.163366,240,0,2,0,0,0.00,1,2,apt,90.00,1800000.00,20000.00
Pomona45," Roma Norte, Cuauhtémoc", Distrito Federal,Grupo Raiz Inmobiliario,19.421126,-99.162892,240,0,2,0,0,0.00,1,2,apt,75.00,989670.00,13195.60
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4184178,-99.1707028,90,0,2,0,0,0.00,1,2,apt,117.00,2300000.00,19658.12
Querétaro," Roma Norte, Cuauhtémoc", Distrito Federal,Zona Ryg,19.4138234,-99.1655017,365,6,3,0,0,0.00,1,3,apt,135.00,9750000.00,72222.22
Roma Sn," Roma Norte, Cuauhtémoc", Distrito Federal,Aire Y Acero Inmobiliaria,19.418153,-99.1652014,39,0,1,1,1,0.00,1,2,apt,85.00,4200000.00,49411.76
Cordoba48," Roma Norte, Cuauhtémoc", Distrito Federal,Grupo Raiz Inmobiliario,19.422147,-99.159086,240,0,2,0,0,0.00,1,3,apt,100.00,1750667.00,17506.67
Av. Chapultepec," Roma Norte, Cuauhtémoc", Distrito Federal,Nouhouse,19.421917,-99.1693212,90,0,1,1,1,0.00,1,1,apt,37.13,2792170.00,75199.84
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4112706,-99.1633664,29,0,2,0,0,0.00,1,2,apt,90.00,1105470.00,12283.00
Concepción Beistegui," Del Valle Centro, Benito Juárez", Distrito Federal,Luxence,19.3889011,-99.1638138,90,7,3,0,0,0.00,2,3,apt,170.00,13354550.00,78556.18
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4175758,-99.1545772,90,0,2,0,0,0.00,1,2,apt,90.00,2840000.00,31555.56
Roma Sur 0," Roma Sur, Cuauhtémoc", Distrito Federal,Pireal Estate,19.405299,-99.1649891,150,0,2,0,0,0.00,2,2,apt,140.00,5653287.00,40380.62
Medellín210," Roma Norte, Cuauhtémoc", Distrito Federal,Grupo Raiz Inmobiliario,19.411479,-99.164319,240,0,2,0,0,0.00,1,2,apt,68.00,1300259.00,19121.46
Roma Norte, Cuauhtémoc, Distrito Federal,Neximo,19.4156986,-99.1581424,31,0,1,0,0,0.00,1,1,apt,56.00,3840000.00,68571.43
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4193691,-99.1743199,90,0,2,0,0,0.00,2,3,apt,99.00,5200000.00,52525.25
Hermosillo9," Roma Norte, Cuauhtémoc", Distrito Federal,Grupo Raiz Inmobiliario,19.401785,-99.168802,240,0,1,0,0,0.00,1,2,apt,70.00,1151648.00,16452.11
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4112706,-99.1633664,90,0,2,0,0,0.00,1,2,apt,90.00,2840000.00,31555.56
Av. Chapultepec," Roma Norte, Cuauhtémoc", Distrito Federal,Nouhouse,19.4218158,-99.1693856,90,0,1,1,1,0.00,1,1,apt,39.65,3070859.00,77449.16
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4112706,-99.1633664,36,0,2,0,0,0.00,1,2,apt,90.00,1105469.00,12282.99
Av. Chapultepec246," Roma Norte, Cuauhtémoc", Distrito Federal,Círculo Inmobiliario,19.423963,-99.160967,41,0,2,0,0,0.00,1,3,apt,65.00,1277348.00,19651.51
Roma, Monterrey,Nuevo Leon,Melo Bueno Bienes Raíces,25.6542625,-100.2978762,300,7,3,0,0,0.00,3,3,apt,196.00,5700000.00,29081.63
Av. Chapultepec," Roma Norte, Cuauhtémoc", Distrito Federal,Nouhouse,19.4218968,-99.1693856,90,0,1,1,1,0.00,1,2,apt,70.29,4804764.00,68356.30
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4114263,-99.1643063,90,0,1,0,0,0.00,1,2,apt,56.00,2700000.00,48214.29
Aguascalientes 9," Roma Sur, Cuauhtémoc", Distrito Federal,Profesionales Inmobiliariosmx,19.4096166,-99.1609976,365,0,2,0,2,1.00,1,2,apt,120.00,8217000.00,68475.00
Roma, Monterrey,Nuevo Leon,Alejandro Torres Mange,25.6542625,-100.2978762,330,4,2,0,0,0.00,2,2,apt,101.00,3550000.00,35148.51
Roma Norte, Cuauhtémoc, Distrito Federal,Neximo,19.4159702,-99.1576866,31,0,1,0,0,0.00,1,2,apt,74.00,4812500.00,65033.78
Roma Norte, Cuauhtémoc, Distrito Federal,Neximo,19.415475,-99.1589334,31,0,1,0,0,0.00,1,1,apt,64.00,4250000.00,66406.25
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4112706,-99.1633664,34,0,2,0,0,0.00,1,2,apt,90.00,1105469.00,12282.99
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,5,2,0,0,0.00,1,3,apt,98.00,4455575.00,45465.05
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0.00,1,2,apt,141.00,12839444.00,91059.89
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0.00,1,3,apt,213.00,8250000.00,38732.39
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,5,2,0,0,0.00,1,3,apt,97.00,4624150.00,47671.65
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0.00,1,3,apt,158.00,13322205.00,84317.75
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0.00,1,3,apt,168.00,10592361.00,63049.77
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0.00,1,3,apt,161.00,10048500.00,62413.04
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,2,0,0,0.00,1,2,apt,134.00,12203137.00,91068.19
Avenida Insurgentes Sur," Roma Norte, Cuauhtémoc", Distrito Federal,Houm,19.4218675,-99.1636483,24,1,1,0,0,0.00,1,1,Loft,63.00,5197500.00,82500.00
Avenida Insurgentes Sur," Roma Norte, Cuauhtémoc", Distrito Federal,Houm,19.4218675,-99.1636483,24,1,1,0,0,0.00,1,1,Loft,56.00,4496000.00,80285.71
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,4,2,0,0,0.00,1,2,apt,96.00,4157440.00,43306.67
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,5,2,0,0,0.00,1,3,apt,101.00,4548300.00,45032.67
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,5,2,0,0,0.00,1,3,apt,101.00,4548304.00,45032.71
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,5,2,0,0,0.00,1,3,apt,101.00,4568300.00,45230.69
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,4,2,0,0,0.00,1,2,apt,91.00,4061500.00,44631.87
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,5,2,0,0,0.00,1,3,apt,98.00,4415575.00,45056.89
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0.00,1,3,apt,130.00,9305538.00,71581.06
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0.00,1,3,apt,153.00,10249470.00,66990.00
Linares," Roma Sur, Cuauhtémoc", Distrito Federal,Tucasahoy ,19.4054217,-99.1602247,150,4,2,0,0,0.00,2,2,apt,93.00,5653287.00,60788.03
Roma, Monterrey,Nuevo Leon,Gr Inmuebles,25.656862,-100.295856,240,0,2,0,0,0.00,1,2,apt,95.00,5580000.00,58736.84
Tlacotalpan," Roma Sur, Cuauhtémoc", Distrito Federal,Zona Ryg,19.402662,-99.1659298,365,4,2,0,0,0.00,1,2,apt,91.00,4900000.00,53846.15
Roma Norte 0," Roma Norte, Cuauhtémoc", Distrito Federal,Pireal Estate,19.4195256,-99.162549,300,0,1,1,3,0.00,1,1,apt,65.00,4100750.00,63088.46
Valladolid34," Roma Norte, Cuauhtémoc", Distrito Federal,Glb Patrimonial,19.42105,-99.168266,60,0,2,0,0,0.00,1,3,apt,113.00,958789.00,8484.86
Coahuila159," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4112713,-99.1633655,300,0,2,0,0,0.00,1,2,apt,90.00,1800000.00,20000.00
Coahuila 28," Roma Norte, Cuauhtémoc", Distrito Federal,Century21 Reward,19.4123937,-99.1562314,270,0,1,0,0,0.00,1,1,apt,41.00,2972500.00,72500.00
Roma Norte, Cuauhtémoc, Distrito Federal,Airnetwork Asesores Inmob,19.4195256,-99.162549,240,2,1,0,0,0.00,1,1,apt,39.00,3135000.00,80384.62
Querétaro238," Roma Norte, Cuauhtémoc", Distrito Federal,Glb Patrimonial,19.41368,-99.1654,60,0,1,0,0,0.00,1,3,apt,89.00,1394590.00,15669.55
Coahuila159," Roma Norte, Cuauhtémoc", Distrito Federal,Glb Patrimonial,19.411271,-99.163366,12,0,2,0,0,0.00,1,3,apt,90.00,839240.00,9324.89
Linares," Roma Sur, Cuauhtémoc", Distrito Federal,Morakalli Inmobiliaria,19.4054217,-99.1602247,60,4,2,0,0,0.00,2,2,apt,185.00,6976349.00,37709.99
Cuauhtemoc, Cuauhtémoc, Distrito Federal,Consultores Patrimoniales,19.4114263,-99.1643063,90,0,2,0,0,0.00,1,3,apt,85.00,3155000.00,37117.65
Roma Sur," Roma Sur, Cuauhtémoc", Distrito Federal,Nik Bienesraices,19.405299,-99.1649891,120,4,2,0,0,0.00,2,2,apt,150.00,10400000.00,69333.33
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4112706,-99.1633664,12,0,2,0,0,0.00,1,2,apt,90.00,1105470.00,12283.00
Querétaro," Roma Norte, Cuauhtémoc", Distrito Federal,Organizacion Serrano,19.4148447,-99.1602414,270,6,3,0,0,0.00,2,3,apt,160.00,8781000.00,54881.25
Roma Sur, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4059284,-99.16506,300,5,2,0,0,0.00,2,3,apt,111.00,6870000.00,61891.89
Roma Sur, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4059284,-99.16506,300,5,2,0,0,0.00,2,3,apt,222.00,11550000.00,52027.03
Pomona45," Roma Norte, Cuauhtémoc", Distrito Federal,Círculo Inmobiliario,19.421126,-99.162892,41,0,2,0,0,0.00,1,2,apt,75.00,989670.00,13195.60
Cordoba48," Roma Norte, Cuauhtémoc", Distrito Federal,Círculo Inmobiliario,19.422147,-99.159086,41,0,2,0,0,0.00,1,3,apt,100.00,1750667.00,17506.67
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4356338,-99.1495107,90,0,2,0,0,0.00,1,2,apt,65.00,2120000.00,32615.38
Roma Norte, Cuauhtémoc, Distrito Federal,Rent A House Cdmx,19.4356338,-99.1495107,12,0,2,0,0,0.00,1,2,apt,167.00,8250004.00,49401.22
Roma Norte, Cuauhtémoc, Distrito Federal,Rent A House Cdmx,19.4356338,-99.1495107,12,0,2,0,0,0.00,2,2,apt,90.00,5950004.00,66111.16
Roma Norte, Cuauhtémoc, Distrito Federal,Neximo,19.4132856,-99.1655449,31,0,2,0,0,0.00,1,2,apt,89.00,5775000.00,64887.64
Roma Norte, Cuauhtémoc, Distrito Federal,Neximo,19.4160023,-99.1651024,31,0,2,0,0,0.00,2,2,apt,194.00,9350000.00,48195.88
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0.00,1,3,apt,286.00,9990000.00,34930.07
Colonia Roma," Roma, Monterrey",Nuevo Leon,Realtyworld Rokali,25.6536914,-100.2981178,60,0,2,0,10,0.00,1,4,apt,95.00,5133800.00,54040.00
Iguala," Roma Sur, Cuauhtémoc", Distrito Federal,Organizacion Serrano,19.4019788,-99.1674782,270,6,3,0,0,0.00,3,3,apt,140.00,10105450.00,72181.79
Roma Sur, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4059284,-99.16506,300,5,2,0,0,0.00,2,3,apt,112.00,7000000.00,62500.00
Medellín210," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4114785,-99.1643187,300,0,2,0,0,0.00,1,2,apt,68.00,1300259.00,19121.46
Nayarit," Roma Sur, Cuauhtémoc", Distrito Federal,Luxuryhabitatmx,19.4100273,-99.161073,90,4,2,0,0,0.00,1,2,apt,77.00,4700000.00,61038.96
Luis Elizondo," Roma Privada, Monterrey",Nuevo Leon,Horacio Zamarripa Rivas,25.6426097,-100.3024323,150,2,2,0,0,0.00,1,2,apt,118.00,5009481.00,42453.23
Medellín210," Roma Norte, Cuauhtémoc", Distrito Federal,Glb Patrimonial,19.411479,-99.164319,12,0,2,0,0,0.00,1,2,apt,68.00,634217.00,9326.72
Roma Norte, Cuauhtémoc, Distrito Federal,Rent A House Cdmx,19.4356338,-99.1495107,12,0,3,0,0,0.00,2,3,apt,162.00,10249474.00,63268.36
Aguascalientes  60," Roma Sur, Cuauhtémoc", Distrito Federal,Aire Y Acero Inmobiliaria,19.4058243,-99.1628061,39,0,2,1,3,3000.00,1,2,apt,143.00,9859115.00,68944.86
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0.00,1,3,apt,128.00,6990000.00,54609.38
Linares," Roma Sur, Cuauhtémoc", Distrito Federal,Tucasahoy ,19.4054217,-99.1602247,150,4,2,0,0,0.00,2,2,apt,179.00,6643287.00,37113.34
Roma Privada," Roma Privada, Monterrey",Nuevo Leon,Horacio Zamarripa Rivas,25.6443125,-100.2989282,270,2,2,0,0,0.00,1,2,apt,112.00,4745388.00,42369.54
Roma Sur, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4019284,-99.16906,300,5,2,0,0,0.00,2,3,apt,163.00,10200000.00,62576.69
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0.00,1,2,apt,63.00,4440632.00,70486.22
Roma Sursn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0.00,1,2,apt,81.00,5006474.00,61808.32
Roma Sursn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0.00,1,2,apt,73.00,4440632.00,60830.58
Roma Sursn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0.00,1,2,apt,71.00,4271474.00,60161.61
