street,suburb,state,vendor,lat,lon,days_on_site,amenities,bathrooms,cellars,num_floors,monthly_fee_mxn,parking_lots,beds,department_type,m2,final_price,price_square_meter
Guanajuato," Roma Norte, Cuauhtémoc", Distrito Federal,Coldwell Banker Vive,19.4163583,-99.1633543,180,0,3,0,0,0,2,3,apt,153,10100000,66013.07
Roma Sur, Cuauhtémoc, Distrito Federal,Rent A House Cdmx,19.405299,-99.1649891,12,0,2,0,0,0,2,3,apt,157,9880000,62929.94
Roma Sur, Cuauhtémoc, Distrito Federal,Rent A House Cdmx,19.405299,-99.1649891,12,0,2,0,0,0,2,3,apt,111,6426000,57891.89
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,1,0,0,0,1,1,apt,38,4122500,108486.84
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,2,0,0,0,1,2,apt,63,4246000,67396.83
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,3,0,0,0,1,3,apt,117,6594096,56359.79
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,4,0,0,0,1,3,apt,117,8856256,75694.5
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,1,0,0,0,1,2,apt,59,4290000,72711.86
Bajío," Roma Sur, Cuauhtémoc", Distrito Federal,Tucasahoy ,19.404209,-99.1610301,300,5,2,0,0,0,2,3,apt,222,10429375,46979.17
Chiapas," Roma Norte, Cuauhtémoc", Distrito Federal,Urp Propiedades,19.4120407,-99.1634431,270,7,3,0,0,0,1,3,apt,154,14000000,90909.09
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4185174,-99.1613449,90,0,2,0,0,0,1,3,apt,137,3300000,24087.59
Coahuila159," Roma Norte, Cuauhtémoc", Distrito Federal,Grupo Raiz Inmobiliario,19.411271,-99.163366,240,0,2,0,0,0,1,2,apt,90,1800000,20000
Pomona45," Roma Norte, Cuauhtémoc", Distrito Federal,Grupo Raiz Inmobiliario,19.421126,-99.162892,240,0,2,0,0,0,1,2,apt,75,989670,13195.6
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4184178,-99.1707028,90,0,2,0,0,0,1,2,apt,117,2300000,19658.12
Querétaro," Roma Norte, Cuauhtémoc", Distrito Federal,Zona Ryg,19.4138234,-99.1655017,365,6,3,0,0,0,1,3,apt,135,9750000,72222.22
Roma Sn," Roma Norte, Cuauhtémoc", Distrito Federal,Aire Y Acero Inmobiliaria,19.418153,-99.1652014,39,0,1,1,1,0,1,2,apt,85,4200000,49411.76
Cordoba48," Roma Norte, Cuauhtémoc", Distrito Federal,Grupo Raiz Inmobiliario,19.422147,-99.159086,240,0,2,0,0,0,1,3,apt,100,1750667,17506.67
Av. Chapultepec," Roma Norte, Cuauhtémoc", Distrito Federal,Nouhouse,19.421917,-99.1693212,90,0,1,1,1,0,1,1,apt,37.13,2792170,75199.84
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4112706,-99.1633664,29,0,2,0,0,0,1,2,apt,90,1105470,12283
Concepción Beistegui," Del Valle Centro, Benito Juárez", Distrito Federal,Luxence,19.3889011,-99.1638138,90,7,3,0,0,0,2,3,apt,170,13354550,78556.18
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4175758,-99.1545772,90,0,2,0,0,0,1,2,apt,90,2840000,31555.56
Roma Sur 0," Roma Sur, Cuauhtémoc", Distrito Federal,Pireal Estate,19.405299,-99.1649891,150,0,2,0,0,0,2,2,apt,140,5653287,40380.62
Medellín210," Roma Norte, Cuauhtémoc", Distrito Federal,Grupo Raiz Inmobiliario,19.411479,-99.164319,240,0,2,0,0,0,1,2,apt,68,1300259,19121.46
Roma Norte, Cuauhtémoc, Distrito Federal,Neximo,19.4156986,-99.1581424,31,0,1,0,0,0,1,1,apt,56,3840000,68571.43
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4193691,-99.1743199,90,0,2,0,0,0,2,3,apt,99,5200000,52525.25
Hermosillo9," Roma Norte, Cuauhtémoc", Distrito Federal,Grupo Raiz Inmobiliario,19.401785,-99.168802,240,0,1,0,0,0,1,2,apt,70,1151648,16452.11
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4112706,-99.1633664,90,0,2,0,0,0,1,2,apt,90,2840000,31555.56
Av. Chapultepec," Roma Norte, Cuauhtémoc", Distrito Federal,Nouhouse,19.4218158,-99.1693856,90,0,1,1,1,0,1,1,apt,39.65,3070859,77449.16
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4112706,-99.1633664,36,0,2,0,0,0,1,2,apt,90,1105469,12282.99
Av. Chapultepec246," Roma Norte, Cuauhtémoc", Distrito Federal,Círculo Inmobiliario,19.423963,-99.160967,41,0,2,0,0,0,1,3,apt,65,1277348,19651.51
Roma, Monterrey,Nuevo Leon,Melo Bueno Bienes Raíces,25.6542625,-100.2978762,300,7,3,0,0,0,3,3,apt,196,5700000,29081.63
Av. Chapultepec," Roma Norte, Cuauhtémoc", Distrito Federal,Nouhouse,19.4218968,-99.1693856,90,0,1,1,1,0,1,2,apt,70.29,4804764,68356.3
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4114263,-99.1643063,90,0,1,0,0,0,1,2,apt,56,2700000,48214.29
Aguascalientes 9," Roma Sur, Cuauhtémoc", Distrito Federal,Profesionales Inmobiliariosmx,19.4096166,-99.1609976,365,0,2,0,2,1,1,2,apt,120,8217000,68475
Roma, Monterrey,Nuevo Leon,Alejandro Torres Mange,25.6542625,-100.2978762,330,4,2,0,0,0,2,2,apt,101,3550000,35148.51
Roma Norte, Cuauhtémoc, Distrito Federal,Neximo,19.4159702,-99.1576866,31,0,1,0,0,0,1,2,apt,74,4812500,65033.78
Roma Norte, Cuauhtémoc, Distrito Federal,Neximo,19.415475,-99.1589334,31,0,1,0,0,0,1,1,apt,64,4250000,66406.25
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4112706,-99.1633664,34,0,2,0,0,0,1,2,apt,90,1105469,12282.99
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,5,2,0,0,0,1,3,apt,98,4455575,45465.05
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0,1,2,apt,141,12839444,91059.89
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0,1,3,apt,213,8250000,38732.39
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,5,2,0,0,0,1,3,apt,97,4624150,47671.65
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0,1,3,apt,158,13322205,84317.75
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0,1,3,apt,168,10592361,63049.77
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0,1,3,apt,161,10048500,62413.04
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,2,0,0,0,1,2,apt,134,12203137,91068.19
Avenida Insurgentes Sur," Roma Norte, Cuauhtémoc", Distrito Federal,Houm,19.4218675,-99.1636483,24,1,1,0,0,0,1,1,Loft,63,5197500,82500
Avenida Insurgentes Sur," Roma Norte, Cuauhtémoc", Distrito Federal,Houm,19.4218675,-99.1636483,24,1,1,0,0,0,1,1,Loft,56,4496000,80285.71
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,4,2,0,0,0,1,2,apt,96,4157440,43306.67
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,5,2,0,0,0,1,3,apt,101,4548300,45032.67
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,5,2,0,0,0,1,3,apt,101,4548304,45032.71
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,5,2,0,0,0,1,3,apt,101,4568300,45230.69
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,4,2,0,0,0,1,2,apt,91,4061500,44631.87
Viaducto Miguel  Aleman," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4030731,-99.159292,35,5,2,0,0,0,1,3,apt,98,4415575,45056.89
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0,1,3,apt,130,9305538,71581.06
Snsn," Roma Norte, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.419526,-99.162549,60,0,3,0,0,0,1,3,apt,153,10249470,66990
Linares," Roma Sur, Cuauhtémoc", Distrito Federal,Tucasahoy ,19.4054217,-99.1602247,150,4,2,0,0,0,2,2,apt,93,5653287,60788.03
Roma, Monterrey,Nuevo Leon,Gr Inmuebles,25.656862,-100.295856,240,0,2,0,0,0,1,2,apt,95,5580000,58736.84
Tlacotalpan," Roma Sur, Cuauhtémoc", Distrito Federal,Zona Ryg,19.402662,-99.1659298,365,4,2,0,0,0,1,2,apt,91,4900000,53846.15
Roma Norte 0," Roma Norte, Cuauhtémoc", Distrito Federal,Pireal Estate,19.4195256,-99.162549,300,0,1,1,3,0,1,1,apt,65,4100750,63088.46
Valladolid34," Roma Norte, Cuauhtémoc", Distrito Federal,Glb Patrimonial,19.42105,-99.168266,60,0,2,0,0,0,1,3,apt,113,958789,8484.86
Coahuila159," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4112713,-99.1633655,300,0,2,0,0,0,1,2,apt,90,1800000,20000
Coahuila 28," Roma Norte, Cuauhtémoc", Distrito Federal,Century21 Reward,19.4123937,-99.1562314,270,0,1,0,0,0,1,1,apt,41,2972500,72500
Roma Norte, Cuauhtémoc, Distrito Federal,Airnetwork Asesores Inmob,19.4195256,-99.162549,240,2,1,0,0,0,1,1,apt,39,3135000,80384.62
Querétaro238," Roma Norte, Cuauhtémoc", Distrito Federal,Glb Patrimonial,19.41368,-99.1654,60,0,1,0,0,0,1,3,apt,89,1394590,15669.55
Coahuila159," Roma Norte, Cuauhtémoc", Distrito Federal,Glb Patrimonial,19.411271,-99.163366,12,0,2,0,0,0,1,3,apt,90,839240,9324.89
Linares," Roma Sur, Cuauhtémoc", Distrito Federal,Morakalli Inmobiliaria,19.4054217,-99.1602247,60,4,2,0,0,0,2,2,apt,185,6976349,37709.99
Cuauhtemoc, Cuauhtémoc, Distrito Federal,Consultores Patrimoniales,19.4114263,-99.1643063,90,0,2,0,0,0,1,3,apt,85,3155000,37117.65
Roma Sur," Roma Sur, Cuauhtémoc", Distrito Federal,Nik Bienesraices,19.405299,-99.1649891,120,4,2,0,0,0,2,2,apt,150,10400000,69333.33
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4112706,-99.1633664,12,0,2,0,0,0,1,2,apt,90,1105470,12283
Querétaro," Roma Norte, Cuauhtémoc", Distrito Federal,Organizacion Serrano,19.4148447,-99.1602414,270,6,3,0,0,0,2,3,apt,160,8781000,54881.25
Roma Sur, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4059284,-99.16506,300,5,2,0,0,0,2,3,apt,111,6870000,61891.89
Roma Sur, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4059284,-99.16506,300,5,2,0,0,0,2,3,apt,222,11550000,52027.03
Pomona45," Roma Norte, Cuauhtémoc", Distrito Federal,Círculo Inmobiliario,19.421126,-99.162892,41,0,2,0,0,0,1,2,apt,75,989670,13195.6
Cordoba48," Roma Norte, Cuauhtémoc", Distrito Federal,Círculo Inmobiliario,19.422147,-99.159086,41,0,2,0,0,0,1,3,apt,100,1750667,17506.67
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4356338,-99.1495107,90,0,2,0,0,0,1,2,apt,65,2120000,32615.38
Roma Norte, Cuauhtémoc, Distrito Federal,Rent A House Cdmx,19.4356338,-99.1495107,12,0,2,0,0,0,1,2,apt,167,8250004,49401.22
Roma Norte, Cuauhtémoc, Distrito Federal,Rent A House Cdmx,19.4356338,-99.1495107,12,0,2,0,0,0,2,2,apt,90,5950004,66111.16
Roma Norte, Cuauhtémoc, Distrito Federal,Neximo,19.4132856,-99.1655449,31,0,2,0,0,0,1,2,apt,89,5775000,64887.64
Roma Norte, Cuauhtémoc, Distrito Federal,Neximo,19.4160023,-99.1651024,31,0,2,0,0,0,2,2,apt,194,9350000,48195.88
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0,1,3,apt,286,9990000,34930.07
Colonia Roma," Roma, Monterrey",Nuevo Leon,Realtyworld Rokali,25.6536914,-100.2981178,60,0,2,0,10,0,1,4,apt,95,5133800,54040
Iguala," Roma Sur, Cuauhtémoc", Distrito Federal,Organizacion Serrano,19.4019788,-99.1674782,270,6,3,0,0,0,3,3,apt,140,10105450,72181.79
Roma Sur, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4059284,-99.16506,300,5,2,0,0,0,2,3,apt,112,7000000,62500
Medellín210," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4114785,-99.1643187,300,0,2,0,0,0,1,2,apt,68,1300259,19121.46
Nayarit," Roma Sur, Cuauhtémoc", Distrito Federal,Luxuryhabitatmx,19.4100273,-99.161073,90,4,2,0,0,0,1,2,apt,77,4700000,61038.96
Luis Elizondo," Roma Privada, Monterrey",Nuevo Leon,Horacio Zamarripa Rivas,25.6426097,-100.3024323,150,2,2,0,0,0,1,2,apt,118,5009481,42453.23
Medellín210," Roma Norte, Cuauhtémoc", Distrito Federal,Glb Patrimonial,19.411479,-99.164319,12,0,2,0,0,0,1,2,apt,68,634217,9326.72
Roma Norte, Cuauhtémoc, Distrito Federal,Rent A House Cdmx,19.4356338,-99.1495107,12,0,3,0,0,0,2,3,apt,162,10249474,63268.36
Aguascalientes  60," Roma Sur, Cuauhtémoc", Distrito Federal,Aire Y Acero Inmobiliaria,19.4058243,-99.1628061,39,0,2,1,3,3000,1,2,apt,143,9859115,68944.86
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0,1,3,apt,128,6990000,54609.38
Linares," Roma Sur, Cuauhtémoc", Distrito Federal,Tucasahoy ,19.4054217,-99.1602247,150,4,2,0,0,0,2,2,apt,179,6643287,37113.34
Roma Privada," Roma Privada, Monterrey",Nuevo Leon,Horacio Zamarripa Rivas,25.6443125,-100.2989282,270,2,2,0,0,0,1,2,apt,112,4745388,42369.54
Roma Sur, Cuauhtémoc, Distrito Federal,Eduardomarcelohernandezlopez,19.4019284,-99.16906,300,5,2,0,0,0,2,3,apt,163,10200000,62576.69
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0,1,2,apt,63,4440632,70486.22
Roma Sursn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0,1,2,apt,81,5006474,61808.32
Roma Sursn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0,1,2,apt,73,4440632,60830.58
Roma Sursn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0,1,2,apt,71,4271474,60161.61
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0,1,2,apt,71,5006474,70513.72
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0,1,2,apt,71,4198875,59139.08
Roma Sursn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0,1,2,apt,71,4198875,59139.08
Jalapa," Roma Sur, Cuauhtémoc", Distrito Federal,Inmuebles Hahn,19.4185174,-99.1613449,180,5,2,0,0,0,1,3,apt,145,1894000,13062.07
Hermosillo9," Roma Sur, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.401955,-99.1690664,300,0,1,0,0,0,1,2,apt,70,2151648,30737.83
Hermosillo, Cuauhtémoc, Distrito Federal,Organizacion Serrano,19.401955,-99.1690664,270,5,2,0,0,0,1,3,apt,86,3250000,37790.7
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4112706,-99.1633664,90,0,2,0,0,0,1,2,apt,90,1105469,12282.99
Medellín340," Roma Norte, Cuauhtémoc", Distrito Federal,Espacio Inmobili,19.404442,-99.162688,210,0,2,0,0,0,1,2,apt,150,920000,6133.33
Coahuila," Roma Norte, Cuauhtémoc", Distrito Federal,Aire Y Acero Inmobiliaria,19.4124257,-99.1565968,39,0,1,1,7,0,1,1,apt,41,3270000,79756.1
Av. Chapultepec246," Roma Norte, Cuauhtémoc", Distrito Federal,Espacio Inmobili,19.423963,-99.160967,210,0,2,0,0,0,1,3,apt,65,1277348,19651.51
Tehuantepec," Roma Sur, Cuauhtémoc", Distrito Federal,Zona Ryg,19.4045013,-99.165451,365,5,2,0,0,0,2,2,apt,93,8192000,88086.02
Av. Chapultepec246," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4239626,-99.1609669,300,0,2,0,0,0,1,3,apt,65,1277348,19651.51
Tehuantepec," Roma Sur, Cuauhtémoc", Distrito Federal,Zona Ryg,19.4045013,-99.165451,365,5,2,0,0,0,2,2,apt,93,5673000,61000
Tonalá," Roma Sur, Cuauhtémoc", Distrito Federal,Luxuryhabitatmx,19.4114483,-99.1611243,90,4,2,0,0,0,1,2,apt,72,4440632,61675.44
Roma, Monterrey,Nuevo Leon,Melo Bueno Bienes Raíces,25.6542625,-100.2978762,300,7,3,0,0,0,2,3,apt,196,5600000,28571.43
Roma, Monterrey,Nuevo Leon,Melo Bueno Bienes Raíces,25.6542625,-100.2978762,300,7,3,0,0,0,2,3,apt,196,5500000,28061.22
Linares," Roma Sur, Cuauhtémoc", Distrito Federal,Morakalli Inmobiliaria,19.4054217,-99.1602247,60,6,3,0,0,0,2,3,apt,140,8706563,62189.74
Roma Sur, Cuauhtémoc, Distrito Federal,Nik Bienesraices,19.405299,-99.1649891,120,4,2,0,0,0,1,2,apt,70,4734300,67632.86
2 De Abril S/n," Roma, Monterrey",Nuevo Leon,Realtyworld Herrerapalacios,25.65666,-100.2991384,22,0,2,0,0,0,1,3,apt,105,5118269,48745.42
2 De Abril S/n," Roma, Monterrey",Nuevo Leon,Realtyworld Herrerapalacios,25.65666,-100.2991384,22,0,2,0,0,0,1,3,apt,105,4567979,43504.56
2 De Abril  S/n," Roma, Monterrey",Nuevo Leon,Realtyworld Herrerapalacios,25.65666,-100.2991384,22,0,2,0,0,0,1,3,apt,33,4966989,150514.82
Córdoba48," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.422147,-99.159086,300,0,2,0,0,0,1,3,apt,100,1020000,10200
Córdoba48," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4221472,-99.1590856,300,0,2,0,0,0,1,3,apt,100,2750667,27506.67
Durango290," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.418654,-99.1712607,300,0,2,0,0,0,1,2,apt,98,1953000,19928.57
Av. Sonora27," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4200374,-99.1734883,300,0,2,0,0,0,1,3,apt,95,847987,8926.18
Acapulco37," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4193691,-99.1743199,300,0,2,0,0,0,1,3,apt,191,900000,4712.04
Coahuila14," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.412573,-99.15541,300,0,1,0,0,0,1,2,apt,70,738000,10542.86
Zacatecas67," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4165174,-99.1575288,300,0,2,0,0,0,1,2,apt,135,1285333,9520.99
Aguascalientes98," Roma Sur, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4084623,-99.1657027,300,0,1,0,0,0,1,2,apt,60,900000,15000
Valladolid34," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4210499,-99.1682654,300,0,2,0,0,0,1,3,apt,327,958789,2932.08
Roma Sur 0," Roma Sur, Cuauhtémoc", Distrito Federal,Pireal Estate,19.405299,-99.1649891,365,0,2,1,3,0,2,2,apt,185,7170000,38756.76
Queretaro238," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4136795,-99.1654,300,0,3,0,0,0,1,4,apt,89,1394590,15669.55
Coahuila14," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4125733,-99.1554097,300,0,1,0,0,0,1,2,apt,70,1410000,20142.86
Pomona45," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4211261,-99.1628915,300,0,2,0,0,0,1,2,apt,75,989670,13195.6
Roma Norte 0," Roma Norte, Cuauhtémoc", Distrito Federal,Pireal Estate,19.4195256,-99.162549,180,0,2,0,0,0,1,2,apt,78,5950000,76282.05
Pomona45," Roma Norte, Cuauhtémoc", Distrito Federal,Espacio Inmobili,19.421126,-99.162892,210,0,2,0,0,0,1,2,apt,75,989670,13195.6
Aguascalientes," Roma Sur, Cuauhtémoc", Distrito Federal,Remax Real Estate Consultants,19.4088,-99.1637,150,0,2,0,4,0,1,2,apt,70,4996100,71372.86
Monterrey," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4089339,-99.1617879,35,4,2,0,0,0,1,2,apt,65,4231337,65097.49
Torreon," Roma Sur, Cuauhtémoc", Distrito Federal,Aire Y Acero Inmobiliaria,19.4058243,-99.1628061,39,0,2,1,1,0,2,3,apt,115,8028800,69815.65
Roma Norte 0," Roma Norte, Cuauhtémoc", Distrito Federal,Pireal Estate,19.4195256,-99.162549,180,0,2,0,0,0,1,2,apt,91,8250000,90659.34
Tlacotalpan," Roma Sur, Cuauhtémoc", Distrito Federal,Grupo Inmobiliario Gid13,19.4088805,-99.1672582,60,5,2,0,0,0,2,2,apt,129,7250000,56201.55
Condesa, Cuauhtémoc, Distrito Federal,Heyserenta Com,19.4149803,-99.1774462,60,4,2,0,0,0,1,2,apt,114,7900000,69298.25
Condesa, Cuauhtémoc, Distrito Federal,Heyserenta Com,19.4149803,-99.1774462,60,4,2,0,0,0,1,2,apt,130,8500000,65384.62
Tlacotalpan," Roma Sur, Cuauhtémoc", Distrito Federal,Grupo Inmobiliario Gid13,19.4088805,-99.1672582,60,5,2,0,0,0,2,2,apt,141,7500000,53191.49
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4044416,-99.1626881,90,0,2,0,0,0,1,3,apt,90,1494000,16600
Roma Sur, Cuauhtémoc, Distrito Federal,Heyserenta Com,19.405299,-99.1649891,60,2,1,0,0,0,1,1,apt,75,6500000,86666.67
Roma Sur, Cuauhtémoc, Distrito Federal,Mi Casa Propia,19.4118805,-99.1642582,60,5,2,0,0,0,2,2,apt,141,7500000,53191.49
Roma Sur, Cuauhtémoc, Distrito Federal,Mi Casa Propia,19.4108805,-99.1652582,60,5,2,0,0,0,2,2,apt,129,7250000,56201.55
Monterrey," Roma Sur, Cuauhtémoc", Distrito Federal,Coldwellbankerarsespacio,19.4057767,-99.1610681,40,0,2,0,0,0,2,2,apt,164,6516000,39731.71
Monterrey," Roma Sur, Cuauhtémoc", Distrito Federal,Coldwellbankerarsespacio,19.4057767,-99.1610681,40,0,2,0,0,0,2,2,apt,140,6385000,45607.14
Monterrey," Roma Sur, Cuauhtémoc", Distrito Federal,Coldwellbankerarsespacio,19.4057767,-99.1610681,40,0,2,0,0,0,1,2,apt,84,4116000,49000
Monterrey," Roma Sur, Cuauhtémoc", Distrito Federal,Coldwellbankerarsespacio,19.4057767,-99.1610681,40,0,2,0,0,0,1,2,apt,88,4236000,48136.36
Querétaro," Roma Norte, Cuauhtémoc", Distrito Federal,Coldwellbankerpremium,19.4148447,-99.1602414,60,0,2,0,0,0,2,2,apt,114,6620120,58071.23
Bajío 315," Roma Sur, Cuauhtémoc", Distrito Federal,Aldo,19.4029284,-99.16806,330,0,2,0,1,0,2,3,apt,114,6270000,55000
